target,concentration_ug_m3,predicted_recall_pct
H2CO,0.03019951720402016,1.0074581234708406
H2CO,0.030902954325135904,1.0076324224187392
H2CO,0.03162277660168379,1.007810808550975
H2CO,0.03235936569296283,1.0079933783576909
H2CO,0.03311311214825911,1.0081802306374976
H2CO,0.033884415613920256,1.0083714665541457
H2CO,0.034673685045253165,1.0085671896946358
H2CO,0.03548133892335755,1.0087675061288393
H2CO,0.03630780547701014,1.0089725244706562
H2CO,0.03715352290971726,1.009182355940747
H2CO,0.038018939632056124,1.0093971144309084
H2CO,0.03890451449942805,1.0096169165701012
H2CO,0.039810717055349734,1.009841881792217
H2CO,0.04073802778041126,1.0100721324056074
H2CO,0.04168693834703355,1.0103077936644245
H2CO,0.04265795188015926,1.0105489938418477
H2CO,0.04365158322401661,1.0107958643052222
H2CO,0.0446683592150963,1.011048539593185
H2CO,0.04570881896148752,1.0113071574948325
H2CO,0.046773514128719815,1.0115718591309717
H2CO,0.04786300923226385,1.011842789037539
H2CO,0.04897788193684462,1.012120095251238
H2CO,0.05011872336272725,1.0124039293974656
H2CO,0.05128613839913648,1.012694446780581
H2CO,0.05248074602497726,1.0129918064766081
H2CO,0.05370317963702527,1.0132961714284252
H2CO,0.054954087385762455,1.0136077085435307
H2CO,0.05623413251903491,1.0139265887944429
H2CO,0.057543993733715694,1.014252987321837
H2CO,0.0588843655355589,1.0145870835404727
H2CO,0.06025595860743578,1.0149290612480364
H2CO,0.06165950018614822,1.0152791087369373
H2CO,0.06309573444801933,1.0156374189091937
H2CO,0.06456542290346556,1.0160041893944725
H2CO,0.06606934480075961,1.0163796226713966
H2CO,0.06760829753919818,1.016763926192209
H2CO,0.06918309709189363,1.017157312510907
H2CO,0.0707945784384138,1.0175599994149571
H2CO,0.07244359600749899,1.0179722100606785
H2CO,0.07413102413009177,1.0183941731124564
H2CO,0.07585775750291836,1.0188261228858537
H2CO,0.07762471166286919,1.0192682994947773
H2CO,0.07943282347242814,1.0197209490028356
H2CO,0.08128305161640995,1.0201843235789743
H2CO,0.08317637711026708,1.0206586816575973
H2CO,0.08511380382023767,1.0211442881032524
H2CO,0.08709635899560805,1.0216414143800692
H2CO,0.08912509381337459,1.022150338726093
H2CO,0.09120108393559097,1.0226713463326718
H2CO,0.0933254300796991,1.0232047295290747
H2CO,0.09549925860214359,1.0237507879724863
H2CO,0.09772372209558107,1.0243098288436063
H2CO,0.1,1.0248821670479757
H2CO,0.10232929922807542,1.0254681254232862
H2CO,0.10471285480508996,1.0260680349528306
H2CO,0.10715193052376065,1.026682234985312
H2CO,0.1096478196143185,1.0273110734612578
H2CO,0.11220184543019636,1.0279549071461997
H2CO,0.1148153621496883,1.0286141018709383
H2CO,0.11748975549395298,1.029289032779055
H2CO,0.12022644346174131,1.0299800845819749
H2CO,0.12302687708123818,1.0306876518218318
H2CO,0.12589254117941676,1.031412139142397
H2CO,0.12882495516931342,1.0321539615683681
H2CO,0.13182567385564073,1.0329135447933167
H2CO,0.1348962882591654,1.0336913254765836
H2CO,0.13803842646028852,1.0344877515494768
H2CO,0.14125375446227548,1.0353032825310642
H2CO,0.1445439770745927,1.0361383898539425
H2CO,0.1479108388168207,1.0369935572003313
H2CO,0.1513561248436208,1.037869280848863
H2CO,0.1548816618912481,1.0387660700324801
H2CO,0.15848931924611134,1.03968444730782
H2CO,0.16218100973589297,1.0406249489365562
H2CO,0.16595869074375605,1.0415881252790975
H2CO,0.16982436524617442,1.0425745412011336
H2CO,0.17378008287493754,1.0435847764935051
H2CO,0.1778279410038923,1.0446194263059105
H2CO,0.18197008586099836,1.0456791015949538
H2CO,0.18620871366628675,1.046764429587116
H2CO,0.19054607179632474,1.0478760542571801
H2CO,0.19498445997580455,1.0490146368227595
H2CO,0.19952623149688797,1.050180856255507
H2CO,0.20417379446695297,1.0513754098096895
H2CO,0.20892961308540398,1.0525990135687904
H2CO,0.21379620895022325,1.0538524030108622
H2CO,0.2187761623949553,1.0551363335933688
H2CO,0.223872113856834,1.0564515813582909
H2CO,0.22908676527677735,1.0577989435583213
H2CO,0.23442288153199228,1.0591792393049848
H2CO,0.2398832919019491,1.0605933102395648
H2CO,0.2454708915685031,1.0620420212277957
H2CO,0.25118864315095807,1.0635262610792589
H2CO,0.25703957827688634,1.0650469432925211
H2CO,0.26302679918953814,1.066605006827071
H2CO,0.26915348039269155,1.0682014169031617
H2CO,0.2754228703338166,1.0698371658307475
H2CO,0.28183829312644537,1.0715132738687052
H2CO,0.28840315031266056,1.073230790115642
H2CO,0.29512092266663853,1.0749907934336291
H2CO,0.3019951720402016,1.0767943934062472
H2CO,0.30902954325135906,1.0786427313324305
H2CO,0.31622776601683794,1.0805369812576584
H2CO,0.32359365692962827,1.0824783510440839
H2CO,0.3311311214825911,1.084468083481328
H2CO,0.33884415613920255,1.086507457439697
H2CO,0.34673685045253166,1.0885977890676892
H2CO,0.35481338923357547,1.0907404330357764
H2CO,0.3630780547701014,1.0929367838284658
H2CO,0.37153522909717257,1.0951882770868542
H2CO,0.38018939632056126,1.0974963910039015
H2CO,0.38904514499428067,1.0998626477748203
H2CO,0.3981071705534973,1.1022886151050753
H2CO,0.40738027780411284,1.1047759077786306
H2CO,0.41686938347033553,1.1073261892891768
H2CO,0.4265795188015928,1.109941173537276
H2CO,0.4365158322401661,1.1126226265964485
H2CO,0.44668359215096326,1.1153723685514114
H2CO,0.4570881896148752,1.1181922754118625
H2CO,0.4677351412871981,1.1210842811053263
H2CO,0.47863009232263826,1.1240503795528407
H2CO,0.48977881936844614,1.1270926268313621
H2CO,0.5011872336272722,1.130213143427087
H2CO,0.5128613839913648,1.1334141165839944
H2CO,0.5248074602497725,1.1366978027522396
H2CO,0.5370317963702527,1.1400665301412123
H2CO,0.5495408738576245,1.1435227013823739
H2CO,0.5623413251903491,1.1470687963072135
H2CO,0.5754399373371569,1.15070737484603
H2CO,0.588843655355589,1.154441080053467
H2CO,0.6025595860743578,1.158272641267132
H2CO,0.6165950018614822,1.1622048774059197
H2CO,0.6309573444801934,1.166240700415064
H2CO,0.6456542290346556,1.1703831188653078
H2CO,0.6606934480075961,1.1746352417140111
H2CO,0.6760829753919819,1.1790002822364425
H2CO,0.6918309709189366,1.1834815621359542
H2CO,0.707945784384138,1.1880825158422652
H2CO,0.7244359600749902,1.1928066950075606
H2CO,0.7413102413009177,1.1976577732106892
H2CO,0.758577575029184,1.202639550880344
H2CO,0.776247116628692,1.2077559604486843
H2CO,0.7943282347242817,1.2130110717475895
H2CO,0.8128305161640995,1.2184090976603872
H2CO,0.8317637711026709,1.2239544000426559
H2CO,0.8511380382023763,1.22965149592655
H2CO,0.8709635899560806,1.2355050640238274
H2CO,0.8912509381337455,1.2415199515438167
H2CO,0.9120108393559097,1.2477011813433674
H2CO,0.933254300796991,1.2540539594269455
H2CO,0.9549925860214359,1.2605836828160906
H2CO,0.9772372209558107,1.2672959478085806
H2CO,1.0,1.2741965586489257
H2CO,1.0232929922807548,1.2812915366330864
H2CO,1.0471285480508996,1.2885871296717155
H2CO,1.071519305237607,1.296089822337725
H2CO,1.096478196143185,1.30380634642553
H2CO,1.122018454301963,1.3117436920510368
H2CO,1.1481536214968828,1.3199091193232462
H2CO,1.174897554939529,1.3283101706202147
H2CO,1.2022644346174132,1.336954683504253
H2CO,1.2302687708123812,1.3458508043133073
H2CO,1.2589254117941675,1.3550070024679186
H2CO,1.2882495516931336,1.364432085535554
H2CO,1.3182567385564075,1.3741352150968251
H2CO,1.3489628825916533,1.3841259234608743
H2CO,1.3803842646028852,1.394414131280329
H2CO,1.412537544622754,1.405010166119375
H2CO,1.4454397707459279,1.4159247820320282
H2CO,1.4791083881682072,1.4271691802113111
H2CO,1.5135612484362087,1.4387550307740768
H2CO,1.5488166189124812,1.450694495750352
H2CO,1.584893192461114,1.463000253350689
H2CO,1.6218100973589298,1.475685523589727
H2CO,1.6595869074375613,1.488764095349484
H2CO,1.6982436524617444,1.5022503549712525
H2CO,1.7378008287493762,1.516159316471064
H2CO,1.7782794100389228,1.530506653479863
H2CO,1.8197008586099843,1.545308733016435
H2CO,1.8620871366628675,1.5605826512082954
H2CO,1.9054607179632483,1.5763462710835476
H2CO,1.9498445997580456,1.5926182625650571
H2CO,1.9952623149688808,1.609418144807136
H2CO,2.0417379446695296,1.6267663310245266
H2CO,2.0892961308540388,1.6446841759736268
H2CO,2.1379620895022327,1.6631940262568905
H2CO,2.1877616239495516,1.6823192736329897
H2CO,2.23872113856834,1.7020844115279807
H2CO,2.2908676527677723,1.722515094955965
H2CO,2.344228815319923,1.7436382040723695
H2CO,2.39883291901949,1.7654819115981886
H2CO,2.454708915685031,1.7880757543701493
H2CO,2.5118864315095797,1.8114507092894194
H2CO,2.570395782768865,1.8356392739604104
H2CO,2.6302679918953813,1.8606755523315168
H2CO,2.691534803926917,1.8865953456713225
H2CO,2.7542287033381663,1.91343624923706
H2CO,2.818382931264455,1.9412377550169626
H2CO,2.8840315031266055,1.970041360954725
H2CO,2.951209226666387,1.999890687092808
H2CO,3.019951720402016,2.0308315991016417
H2CO,3.090295432513592,2.0629123396943805
H2CO,3.1622776601683795,2.0961836684615145
H2CO,3.2359365692962845,2.1306990106968056
H2CO,3.311311214825911,2.166514615825475
H2CO,3.3884415613920273,2.2036897260879176
H2CO,3.4673685045253166,2.242286756177024
H2CO,3.548133892335757,2.2823714845752434
H2CO,3.630780547701014,2.324013257388369
H2CO,3.715352290971724,2.367285205527264
H2CO,3.801893963205613,2.4122644761461913
H2CO,3.890451449942805,2.4590324793074596
H2CO,3.981071705534973,2.5076751509066733
H2CO,4.073802778041126,2.5582832329611183
H2CO,4.168693834703355,2.6109525724359997
H2CO,4.265795188015925,2.665784439859106
H2CO,4.365158322401661,2.7228858690544073
H2CO,4.46683592150963,2.7823700194087633
H2CO,4.570881896148752,2.8443565621735107
H2CO,4.677351412871981,2.908972092394022
H2CO,4.786300923226385,2.9763505681550657
H2CO,4.897788193684462,3.0466337789278963
H2CO,5.011872336272725,3.119971844906014
H2CO,5.1286138399136485,3.1965237493196206
H2CO,5.248074602497728,3.276457905824073
H2CO,5.370317963702527,3.3599527631631965
H2CO,5.4954087385762485,3.4471974494141966
H2CO,5.623413251903491,3.5383924582248936
H2CO,5.754399373371572,3.633750379555288
H2CO,5.88843655355589,3.733496677531271
H2CO,6.025595860743581,3.8378705181073767
H2CO,6.165950018614822,3.9471256493137186
H2CO,6.309573444801936,4.061531336927968
H2CO,6.456542290346556,4.181373358460591
H2CO,6.6069344800759575,4.306955058368053
H2CO,6.760829753919819,4.438598467406922
H2CO,6.918309709189362,4.576645489006828
H2CO,7.07945784384138,4.721459155464269
H2CO,7.244359600749899,4.873424956633044
H2CO,7.413102413009177,5.03295224360219
H2CO,7.585775750291836,5.200475709595601
H2CO,7.76247116628692,5.376456949987558
H2CO,7.943282347242813,5.561386102888412
H2CO,8.128305161640995,5.755783571199792
H2CO,8.317637711026709,5.960201826346726
H2CO,8.511380382023768,6.175227293046094
H2CO,8.709635899560805,6.401482313439116
H2CO,8.91250938133746,6.639627187675017
H2CO,9.120108393559097,6.890362286550354
H2CO,9.332543007969914,7.154430230051377
H2CO,9.549925860214358,7.432618123575203
H2CO,9.772372209558112,7.725759841180264
H2CO,10.0,8.034738342389447
H2CO,10.232929922807546,8.360488005794709
H2CO,10.471285480508996,8.703996958934518
H2CO,10.71519305237607,9.06630937958332
H2CO,10.964781961431852,9.448527738644707
H2CO,11.220184543019641,9.851814949222659
H2CO,11.481536214968829,10.277396380095322
H2CO,11.748975549395302,10.726561684681595
H2CO,12.02264434617413,11.200666388616332
H2CO,12.30268770812381,11.701133170194627
H2CO,12.589254117941675,12.229452758173215
H2CO,12.882495516931336,12.787184360713244
H2CO,13.182567385564074,13.375955527618167
H2CO,13.489628825916533,13.997461335496453
H2CO,13.803842646028853,14.653462772137976
H2CO,14.12537544622754,15.345784182348932
H2CO,14.45439770745928,16.07630962293091
H2CO,14.791083881682072,16.846977959658755
H2CO,15.135612484362087,17.65977652435761
H2CO,15.488166189124811,18.516733135937645
H2CO,15.848931924611142,19.419906276088778
H2CO,16.218100973589298,20.371373198964083
H2CO,16.595869074375614,21.37321574546276
H2CO,16.982436524617444,22.42750362769117
H2CO,17.378008287493763,23.536274949076702
H2CO,17.78279410038923,24.70151373185663
H2CO,18.197008586099845,25.925124237916314
H2CO,18.620871366628677,27.208901893042707
H2CO,19.054607179632484,28.55450066063183
H2CO,19.498445997580454,29.963396760912303
H2CO,19.952623149688808,31.436848698110754
H2CO,20.417379446695296,32.97585364296008
H2CO,20.892961308540407,34.58110032373257
H2CO,21.379620895022324,36.25291870746739
H2CO,21.87761623949552,37.991226905726926
H2CO,22.3872113856834,39.79547591679184
H2CO,22.908676527677724,41.66459301844913
H2CO,23.442288153199225,43.59692485084064
H2CO,23.9883291901949,45.59018147390644
H2CO,24.547089156850312,47.64138294335316
H2CO,25.118864315095795,49.746810214829395
H2CO,25.703957827688647,51.901962447263394
H2CO,26.302679918953814,54.101523019050845
H2CO,26.915348039269166,56.33933677760843
H2CO,27.542287033381662,58.60840119302282
H2CO,28.18382931264455,60.90087415650047
H2CO,28.84031503126606,63.20810112813119
H2CO,29.51209226666387,65.52066416914164
H2CO,30.19951720402016,67.82845506491144
H2CO,30.90295432513592,70.12077423304204
H2CO,31.622776601683793,72.38645639784427
H2CO,32.35936569296285,74.61402308996247
H2CO,33.11311214825911,76.79186090133938
H2CO,33.884415613920275,78.90842311168187
H2CO,34.673685045253166,80.95245084310618
H2CO,35.48133892335757,82.91320835722324
H2CO,36.30780547701014,84.7807255694286
H2CO,37.15352290971728,86.5460394268229
H2CO,38.018939632056124,88.20142460561951
H2CO,38.904514499428046,89.74060316896713
H2CO,39.810717055349734,91.15892252508897
H2CO,40.73802778041126,92.45349136310807
H2CO,41.68693834703355,93.62326431401159
H2CO,42.65795188015925,94.66906793272243
H2CO,43.65158322401661,95.59356320484599
H2CO,44.6683592150963,96.40114305070786
H2CO,45.708818961487516,97.09776704764982
H2CO,46.77351412871981,97.69073955594163
H2CO,47.86300923226385,98.18844128513703
H2CO,48.97788193684461,98.60002770956548
H2CO,50.11872336272725,98.93511026894781
H2CO,51.28613839913648,99.20343765665368
H2CO,52.480746024977286,99.41459448512
H2CO,53.70317963702527,99.5777331463112
H2CO,54.954087385762485,99.70135184268386
H2CO,56.23413251903491,99.79312781054043
H2CO,57.54399373371572,99.85981010214151
H2CO,58.8843655355589,99.90717144529447
H2CO,60.25595860743581,99.94001419965961
H2CO,61.65950018614822,99.9622217684697
H2CO,63.095734448019364,99.97684436853109
H2CO,64.56542290346556,99.98620699549697
H2CO,66.06934480075964,99.99202772642823
H2CO,67.60829753919819,99.99553596801519
H2CO,69.18309709189363,99.99758253483571
H2CO,70.79457843841381,99.99873610600193
H2CO,72.44359600749898,99.99936324824215
H2CO,74.13102413009177,99.99969147499515
H2CO,75.85775750291836,99.99985652339768
H2CO,77.6247116628692,99.99993609891665
H2CO,79.43282347242814,99.99997280483312
H2CO,81.28305161640995,99.99998896675226
H2CO,83.17637711026708,99.99999574338456
H2CO,85.11380382023768,99.99999844244566
H2CO,87.09635899560806,99.99999946092073
H2CO,89.12509381337459,99.99999982402645
H2CO,91.20108393559097,99.99999994598411
H2CO,93.32543007969915,99.99999998445807
H2CO,95.49925860214358,99.99999999582208
H2CO,97.72372209558111,99.99999999895437
H2CO,100.0,99.99999999975724
H2CO,102.32929922807536,99.99999999994792
H2CO,104.71285480509006,99.99999999998973
H2CO,107.1519305237607,99.99999999999814
H2CO,109.64781961431851,99.99999999999969
H2CO,112.2018454301963,99.99999999999996
H2CO,114.81536214968841,99.99999999999999
H2CO,117.48975549395303,100.0
H2CO,120.22644346174131,100.0
H2CO,123.02687708123811,100.0
H2CO,125.89254117941663,100.0
H2CO,128.82495516931348,100.0
H2CO,131.82567385564073,100.0
H2CO,134.89628825916532,100.0
H2CO,138.03842646028838,100.0
H2CO,141.25375446227554,100.0
H2CO,144.5439770745928,100.0
H2CO,147.91083881682073,100.0
H2CO,151.3561248436207,100.0
H2CO,154.88166189124829,100.0
H2CO,158.48931924611142,100.0
H2CO,162.18100973589299,100.0
H2CO,165.95869074375597,100.0
H2CO,169.8243652461746,100.0
H2CO,173.78008287493762,100.0
H2CO,177.82794100389228,100.0
H2CO,181.97008586099827,100.0
H2CO,186.20871366628694,100.0
H2CO,190.54607179632484,100.0
H2CO,194.98445997580455,100.0
H2CO,199.52623149688787,100.0
H2CO,204.17379446695315,100.0
H2CO,208.92961308540407,100.0
H2CO,213.79620895022325,100.0
H2CO,218.77616239495518,100.0
H2CO,223.87211385683423,100.0
H2CO,229.08676527677747,100.0
H2CO,234.42288153199226,100.0
H2CO,239.88329190194898,100.0
H2CO,245.47089156850285,100.0
H2CO,251.18864315095823,100.0
H2CO,257.03957827688646,100.0
H2CO,263.02679918953817,100.0
H2CO,269.1534803926914,100.0
H2CO,275.4228703338169,100.0
H2CO,281.8382931264455,100.0
H2CO,288.40315031266056,100.0
H2CO,295.1209226666384,100.0
H2CO,301.9951720402019,100.0
H2CO,309.0295432513592,100.0
H2CO,316.22776601683796,100.0
H2CO,323.5936569296281,100.0
H2CO,331.1311214825914,100.0
H2CO,338.84415613920277,100.0
H2CO,346.73685045253166,100.0
H2CO,354.8133892335753,100.0
H2CO,363.07805477010174,100.0
H2CO,371.53522909717276,100.0
H2CO,380.1893963205613,100.0
H2CO,389.04514499428046,100.0
H2CO,398.1071705534977,100.0
H2CO,407.380277804113,100.0
H2CO,416.8693834703355,100.0
H2CO,426.57951880159254,100.0
H2CO,436.51583224016565,100.0
H2CO,446.6835921509635,100.0
H2CO,457.0881896148752,100.0
H2CO,467.73514128719813,100.0
H2CO,478.630092322638,100.0
H2CO,489.77881936844665,100.0
H2CO,501.18723362727246,100.0
H2CO,512.8613839913648,100.0
H2CO,524.8074602497722,100.0
H2CO,537.0317963702532,100.0
H2CO,549.5408738576248,100.0
H2CO,562.341325190349,100.0
H2CO,575.4399373371566,100.0
H2CO,588.8436553555896,100.0
H2CO,602.5595860743581,100.0
H2CO,616.5950018614822,100.0
H2CO,630.957344480193,100.0
H2CO,645.6542290346563,100.0
H2CO,660.6934480075964,100.0
H2CO,676.0829753919819,100.0
H2CO,691.8309709189363,100.0
H2CO,707.9457843841387,100.0
H2CO,724.4359600749906,100.0
H2CO,741.3102413009177,100.0
H2CO,758.5775750291835,100.0
H2CO,776.2471166286912,100.0
H2CO,794.3282347242822,100.0
H2CO,812.8305161640995,100.0
H2CO,831.7637711026708,100.0
H2CO,851.1380382023759,100.0
H2CO,870.9635899560815,100.0
H2CO,891.2509381337459,100.0
H2CO,912.0108393559096,100.0
H2CO,933.2543007969905,100.0
H2CO,954.9925860214369,100.0
H2CO,977.2372209558112,100.0
H2CO,1000.0,100.0
CH3OH,0.01,1.001009060838155
CH3OH,0.010232929922807542,1.0010325754721376
CH3OH,0.010471285480508996,1.0010566383314172
CH3OH,0.010715193052376065,1.001081262209327
CH3OH,0.01096478196143185,1.0011064601983137
CH3OH,0.011220184543019636,1.0011322456969467
CH3OH,0.01148153621496883,1.0011586324170982
CH3OH,0.011748975549395297,1.0011856343913126
CH3OH,0.012022644346174132,1.0012132659803286
CH3OH,0.012302687708123818,1.0012415418807796
CH3OH,0.012589254117941675,1.001270477133096
CH3OH,0.012882495516931342,1.0013000871295785
CH3OH,0.013182567385564075,1.001330387622662
CH3OH,0.013489628825916533,1.0013613947333821
CH3OH,0.013803842646028852,1.0013931249600427
CH3OH,0.01412537544622754,1.001425595187086
CH3OH,0.014454397707459272,1.0014588226941714
CH3OH,0.014791083881682071,1.0014928251654727
CH3OH,0.01513561248436208,1.0015276206991968
CH3OH,0.01548816618912481,1.0015632278173294
CH3OH,0.015848931924611134,1.00159966547561
CH3OH,0.0162181009735893,1.001636953073738
CH3OH,0.016595869074375606,1.0016751104658386
CH3OH,0.016982436524617443,1.0017141579711624
CH3OH,0.017378008287493755,1.0017541163850447
CH3OH,0.01778279410038923,1.0017950069901311
CH3OH,0.018197008586099836,1.0018368515678606
CH3OH,0.018620871366628676,1.0018796724102315
CH3OH,0.019054607179632473,1.0019234923318456
CH3OH,0.019498445997580455,1.0019683346822374
CH3OH,0.0199526231496888,1.0020142233585012
CH3OH,0.020417379446695295,1.0020611828182213
CH3OH,0.020892961308540396,1.002109238092705
CH3OH,0.021379620895022326,1.002158414800542
CH3OH,0.02187761623949553,1.0022087391614751
CH3OH,0.0223872113856834,1.0022602380106258
CH3OH,0.022908676527677724,1.0023129388130287
CH3OH,0.023442288153199226,1.0023668696785484
CH3OH,0.023988329190194897,1.002422059377134
CH3OH,0.02454708915685031,1.0024785373544465
CH3OH,0.025118864315095794,1.0025363337478572
CH3OH,0.025703957827688646,1.002595479402843
CH3OH,0.026302679918953815,1.0026560058897598
CH3OH,0.026915348039269153,1.0027179455210375
CH3OH,0.02754228703338166,1.0027813313687761
CH3OH,0.028183829312644536,1.0028461972827774
CH3OH,0.028840315031266057,1.0029125779090022
CH3OH,0.029512092266663854,1.0029805087084827
CH3OH,0.03019951720402016,1.0030500259766824
CH3OH,0.030902954325135904,1.0031211668633433
CH3OH,0.03162277660168379,1.0031939693927878
CH3OH,0.03235936569296283,1.0032684724847396
CH3OH,0.03311311214825911,1.003344715975631
CH3OH,0.033884415613920256,1.0034227406404401
CH3OH,0.034673685045253165,1.003502588215053
CH3OH,0.03548133892335755,1.0035843014191697
CH3OH,0.03630780547701014,1.0036679239797797
CH3OH,0.03715352290971726,1.003753500655192
CH3OH,0.038018939632056124,1.0038410772596678
CH3OH,0.03890451449942805,1.0039307006886509
CH3OH,0.039810717055349734,1.004022418944612
CH3OH,0.04073802778041126,1.0041162811635298
CH3OH,0.04168693834703355,1.0042123376420231
CH3OH,0.04265795188015926,1.0043106398651456
CH3OH,0.04365158322401661,1.0044112405348693
CH3OH,0.0446683592150963,1.0045141935992592
CH3OH,0.04570881896148752,1.0046195542823846
CH3OH,0.046773514128719815,1.0047273791149451
CH3OH,0.04786300923226385,1.0048377259656815
CH3OH,0.04897788193684462,1.004950654073535
CH3OH,0.05011872336272725,1.0050662240806252
CH3OH,0.05128613839913648,1.005184498066032
CH3OH,0.05248074602497726,1.0053055395804291
CH3OH,0.05370317963702527,1.0054294136815671
CH3OH,0.054954087385762455,1.0055561869706502
CH3OH,0.05623413251903491,1.0056859276296135
CH3OH,0.057543993733715694,1.0058187054593342
CH3OH,0.0588843655355589,1.0059545919187995
CH3OH,0.06025595860743578,1.006093660165258
CH3OH,0.06165950018614822,1.0062359850953682
CH3OH,0.06309573444801933,1.0063816433874013
CH3OH,0.06456542290346556,1.0065307135444859
CH3OH,0.06606934480075961,1.0066832759389526
CH3OH,0.06760829753919818,1.0068394128578018
CH3OH,0.06918309709189363,1.006999208549318
CH3OH,0.0707945784384138,1.0071627492708621
CH3OH,0.07244359600749899,1.0073301233378862
CH3OH,0.07413102413009177,1.0075014211741882
CH3OH,0.07585775750291836,1.0076767353634482
CH3OH,0.07762471166286919,1.0078561607020866
CH3OH,0.07943282347242814,1.0080397942534627
CH3OH,0.08128305161640995,1.0082277354034737
CH3OH,0.08317637711026708,1.0084200859175794
CH3OH,0.08511380382023767,1.0086169499992885
CH3OH,0.08709635899560805,1.008818434350158
CH3OH,0.08912509381337459,1.0090246482313407
CH3OH,0.09120108393559097,1.009235703526733
CH3OH,0.0933254300796991,1.0094517148077444
CH3OH,0.09549925860214359,1.0096727993997763
CH3OH,0.09772372209558107,1.0098990774504089
CH3OH,0.1,1.010130671999389
CH3OH,0.10232929922807542,1.0103677090504348
CH3OH,0.10471285480508996,1.0106103176449361
CH3OH,0.10715193052376065,1.0108586299375903
CH3OH,0.1096478196143185,1.0111127812740284
CH3OH,0.11220184543019636,1.0113729102704991
CH3OH,0.1148153621496883,1.0116391588956675
CH3OH,0.11748975549395298,1.0119116725545667
CH3OH,0.12022644346174131,1.0121906001748242
CH3OH,0.12302687708123818,1.0124760942951447
CH3OH,0.12589254117941676,1.0127683111562025
CH3OH,0.12882495516931342,1.013067410793952
CH3OH,0.13182567385564073,1.0133735571354536
CH3OH,0.1348962882591654,1.013686918097294
CH3OH,0.13803842646028852,1.014007665686668
CH3OH,0.14125375446227548,1.0143359761052042
CH3OH,0.1445439770745927,1.0146720298556122
CH3OH,0.1479108388168207,1.01501601185126
CH3OH,0.1513561248436208,1.015368111528738
CH3OH,0.1548816618912481,1.0157285229635198
CH3OH,0.15848931924611134,1.016097444988816
CH3OH,0.16218100973589297,1.0164750813177117
CH3OH,0.16595869074375605,1.0168616406686906
CH3OH,0.16982436524617442,1.0172573368946587
CH3OH,0.17378008287493754,1.0176623891155625
CH3OH,0.1778279410038923,1.0180770218547268
CH3OH,0.18197008586099836,1.0185014651790252
CH3OH,0.18620871366628675,1.0189359548430057
CH3OH,0.19054607179632474,1.0193807324370914
CH3OH,0.19498445997580455,1.0198360455399933
CH3OH,0.19952623149688797,1.0203021478754617
CH3OH,0.20417379446695297,1.0207792994735354
CH3OH,0.20892961308540398,1.021267766836403
CH3OH,0.21379620895022325,1.0217678231090548
CH3OH,0.2187761623949553,1.0222797482548682
CH3OH,0.223872113856834,1.022803829236287
CH3OH,0.22908676527677735,1.0233403602007718
CH3OH,0.23442288153199228,1.0238896426721817
CH3OH,0.2398832919019491,1.0244519857477918
CH3OH,0.2454708915685031,1.025027706301102
CH3OH,0.25118864315095807,1.0256171291906595
CH3OH,0.25703957827688634,1.0262205874750874
CH3OH,0.26302679918953814,1.0268384226345355
