band,nuisance_policy,elapsed_s,residual_std_db,pilots,sensing_tones,within_ideal_pass_above_45deg,weather_datetime,target,linearized_bias_ug_m3,scope
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-01-01T00:00:00Z,PM10,-254915671.0546639,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,H2CO,247.79442322012346,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,CH3OH,-830.2938846040759,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,CH3CN,25.325310065026883,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,PM2.5,871447249.09552,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,PMcoarse,-1078528162.8725758,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-04-01T00:00:00Z,PM10,-207080913.77703047,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,H2CO,-750.372494688213,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,CH3OH,2134.574890989505,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,CH3CN,-48.80937673849576,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,PM2.5,-17026185396.643314,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,PMcoarse,20922058076.094032,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-07-01T00:00:00Z,PM10,3895872679.4508715,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,H2CO,-336.63291151347653,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,CH3OH,925.7633760158301,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,CH3CN,-18.647018725521093,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,PM2.5,-5620382333.2721615,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,PMcoarse,6907701937.618521,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,0.1,0.001,300,170,True,2026-09-01T00:00:00Z,PM10,1287319604.3463063,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,H2CO,324.998881442993,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,CH3OH,-1053.082373284958,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,CH3CN,29.577626163964624,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,PM2.5,1072034936.1118994,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,PMcoarse,-1326511372.0337143,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-01-01T00:00:00Z,PM10,-254476435.92185068,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,H2CO,247.58273726404832,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,CH3OH,-830.8410965176524,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,CH3CN,25.337579041592335,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,PM2.5,870073053.8473558,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,PMcoarse,-1076840748.2194118,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-04-01T00:00:00Z,PM10,-206767694.37201405,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,H2CO,-749.7615912533174,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,CH3OH,2135.9155840607364,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,CH3CN,-48.830434777040864,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,PM2.5,-17021564381.611616,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,PMcoarse,20916384976.32444,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-07-01T00:00:00Z,PM10,3894820594.7130203,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,H2CO,-336.357814088482,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,CH3OH,926.3636249434155,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,CH3CN,-18.65661122132542,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,PM2.5,-5618217403.673954,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,PMcoarse,6905044359.1885605,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.0,30000,170,True,2026-09-01T00:00:00Z,PM10,1286826955.514591,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,H2CO,352.08105948919865,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,CH3OH,-994.4531381891015,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,CH3CN,28.46044983101808,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,PM2.5,1241119709.854126,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,PMcoarse,-1534127274.325344,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-01-01T00:00:00Z,PM10,-293007564.4712179,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,H2CO,268.2549908806493,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,CH3OH,-785.5200481563843,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,CH3CN,24.436746676769644,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,PM2.5,989438303.8829927,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,PMcoarse,-1223427830.9848118,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-04-01T00:00:00Z,PM10,-233989527.10176182,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,H2CO,-808.6383092477804,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,CH3OH,2024.3997157793947,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,CH3CN,-47.35277489430041,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,PM2.5,-17426971033.6094,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,PMcoarse,21414123942.857944,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-07-01T00:00:00Z,PM10,3987152909.2485523,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,H2CO,-362.80724704606087,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,CH3OH,876.3788116829091,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,CH3CN,-17.978378254268705,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,PM2.5,-5810283363.606045,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,PMcoarse,7140828702.554438,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,10.0,0.001,30000,170,True,2026-09-01T00:00:00Z,PM10,1330545338.948355,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,H2CO,324.9988814432472,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,CH3OH,-1053.0823732858614,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,CH3CN,29.57762616398702,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,PM2.5,1072034936.117156,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,PMcoarse,-1326511372.0401878,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-01-01T00:00:00Z,PM10,-254476435.92302775,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,H2CO,247.58273726427956,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,CH3OH,-830.8410965183907,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,CH3CN,25.337579041612116,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,PM2.5,870073053.8520756,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,PMcoarse,-1076840748.225069,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-04-01T00:00:00Z,PM10,-206767694.37306094,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,H2CO,-749.7615912530173,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,CH3OH,2135.91558407431,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,CH3CN,-48.83043477709816,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,PM2.5,-17021564381.621279,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,PMcoarse,20916384976.33631,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-07-01T00:00:00Z,PM10,3894820594.7151585,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,H2CO,-336.35781408837533,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,CH3OH,926.363624947898,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,CH3CN,-18.65661122134361,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,PM2.5,-5618217403.676966,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,PMcoarse,6905044359.1922245,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.0,5400000,170,False,2026-09-01T00:00:00Z,PM10,1286826955.515268,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,H2CO,686.6203780904843,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,CH3OH,-934.7318676085479,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,CH3CN,-24.476228522022666,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,PM2.5,1066888674.2716866,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,PMcoarse,-1324337732.3323822,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-01-01T00:00:00Z,PM10,-257449058.06067944,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,H2CO,537.1781921048082,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,CH3OH,-737.5661848463751,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,CH3CN,-16.37887458545447,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,PM2.5,547072694.638504,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,PMcoarse,-684044707.3057098,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-04-01T00:00:00Z,PM10,-136972012.66718388,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,H2CO,-1482.815518243251,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,CH3OH,1998.0820032516622,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,CH3CN,63.927990689785474,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,PM2.5,-17888521612.9243,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,PMcoarse,21988334025.661606,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-07-01T00:00:00Z,PM10,4099812412.737566,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,H2CO,-651.5692701155804,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,CH3OH,870.0609594772204,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,CH3CN,31.958041088188338,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,PM2.5,-6496227644.357525,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,PMcoarse,7985590176.56345,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,reference_calibration,1800.0,0.001,5400000,170,False,2026-09-01T00:00:00Z,PM10,1489362532.2059622,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,H2CO,-2.1600499167107046e-12,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,CH3OH,1.3159251466277055e-11,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,CH3CN,6.821210263296962e-13,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,PM2.5,-0.00048828125,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,PMcoarse,0.001068115234375,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-01-01T00:00:00Z,PM10,0.00063323974609375,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-04-01T00:00:00Z,H2CO,3.410605131648481e-13,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-04-01T00:00:00Z,CH3OH,1.3372414287005085e-11,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-04-01T00:00:00Z,CH3CN,8.526512829121202e-13,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-04-01T00:00:00Z,PM2.5,-0.000244140625,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,2026-04-01T00:00:00Z,PMcoarse,0.001007080078125,Fixed design linearized background mismatch diagnostic; large biases leave local-model validity
