sample_id,gas_ppm,pm_ug_m3,elevation_deg,snr_db
114,0.6214638978518572,150.31707226643104,34.13913206419953,33.17279290136373
115,90.35730043173048,104.05539840053322,25.47448699378151,43.132374471445246
116,97.26321963806942,103.68169573697513,66.94255857331773,39.93519974511831
117,16.411686185109783,95.50394060293601,23.045794652050454,22.479069070235653
118,50.26843810958222,132.3146987446903,34.228426979818124,27.63001313273683
119,97.83075335940548,59.43789640929367,63.8709663191747,32.20062373613767
120,1.712542762153273,89.40708118554657,34.37648716942499,37.920492459247995
121,75.41543374395489,84.55820614946778,76.83766784052622,20.13997652079337
122,95.16283897176409,119.09470874220644,26.39229234107145,41.59822940423973
123,61.56042993866502,38.917937147034614,49.29442842956482,41.04595461751901
124,87.10193046613045,4.513369993489576,49.97223895205067,43.90498999198054
125,27.17081792365729,15.940869966263039,47.53189349497869,25.061618636026658
126,23.822537759120742,32.26360435223569,65.33554533062421,25.330775688448263
127,43.57523406604219,154.30404704702366,17.995972310280433,40.82132846436696
128,21.528723308057582,129.0306618012664,50.48358339438493,32.868004710480236
129,41.52737269349741,134.99478128153942,66.33429030465498,26.13089451504642
130,113.77488736929777,79.961199414985,18.29538360080479,20.424678945461995
131,68.79992611333451,18.498809540591104,50.509886597389276,25.414838241686617
132,40.80816809050078,83.74917580029293,43.64281373501636,36.87582377121633
133,32.582954377054236,155.3376359138662,41.29945385964956,38.320537267234435
134,114.24473888490267,91.64788893900037,49.95171871558346,28.85653814765125
135,53.33738515765359,113.73064587095224,55.60618372939085,42.94085402156333
136,117.64737010567073,67.35481499334793,60.733675031740965,32.74211679179237
137,61.86272029275252,27.015606506526744,73.38607968297845,32.93911581878576
138,62.53993548314688,112.7931475412974,57.67764614097004,29.86601354844899
139,107.5848628459201,87.29596460362379,79.9317555782227,30.083233472678707
140,89.13209018580474,62.21271736318726,58.2159418768099,28.97464497088812
141,69.6783436623387,46.53352395285508,32.49374822032783,40.61629415358499
142,51.197940460351,125.27844146668373,24.568146460330553,31.0045315300011
143,105.38254313019365,57.2240706510229,19.60822344571905,25.78404049292483
144,49.39753798882661,103.67397176938333,32.434858477057475,30.882078093066685
145,110.7311491402161,46.75346698605258,22.74340651625171,43.139054961986304
146,8.245842254623383,135.6140918871276,59.422385419234246,35.97389126347706
147,51.599623428139566,67.4909914918835,59.81794405682454,22.625721220108495
148,62.341778385343076,86.12890245525364,54.784068538646636,30.478562259894304
149,114.11258346982197,166.96427475182625,39.88275198059762,31.66593549149901
150,30.119909599770978,129.3087350754953,45.153653439205236,20.347697477942855
151,96.72469767145306,132.53970859819657,31.863623784553038,44.03578944372532
152,81.17654399983121,61.081533689575686,74.7113890705856,42.90433567169393
153,86.05030851373475,151.26073847140265,16.03130575909113,22.538324713113685
154,75.55466194082443,69.43652798261313,35.83838858110383,33.806185977531975
155,116.58728501538961,177.89505087695377,52.232111560394586,27.81290840874254
156,39.92177510535898,161.26192139218284,26.742462624038104,25.29549155700809
157,47.79306716152447,118.64243966702728,70.52717281470177,26.85583517484915
158,24.349410265621945,149.66350674489843,46.2282036960768,21.338531860070386
159,6.084486632672461,97.92781996808915,39.086822184775755,37.20532385372784
160,25.548983397040704,131.955544009464,19.083185134030607,29.166474091062454
161,109.85572765486899,22.459374403147855,33.276933678053815,37.49428232955522
162,100.82025805900676,177.9454127255784,53.32687978277946,40.3830508243293
163,13.488688979109478,144.0380215054691,33.27927327718852,34.316704345113884
164,72.45348303802385,25.639628544551886,17.934541606182332,28.590312840365122
165,57.50357938675498,43.67058996697052,52.67125335549109,23.500230524919964
166,71.36218445859343,103.49497286050587,34.75454976764017,36.28604672768659
167,79.1130007930876,137.2952510793078,70.01542842889974,36.867828960537125
168,36.79913890666463,26.793670758608904,59.966464919834735,39.530374893625975
169,115.36210136837484,172.91477911619864,61.89591413211915,23.442303348712553
170,55.90080420733499,62.269440851967715,72.8616458606947,21.153904947498038
171,75.37210258378882,179.09541506121104,67.65045696712178,41.978001276789335
172,76.22714206796559,135.46543949442966,36.40167704421967,35.160224206795824
173,22.06672758116294,87.39393090618435,51.98531151176203,22.35456845159521
174,7.423850178764897,65.28609005989014,31.826884286497204,37.7253915835652
175,49.38201881975699,17.367926815594597,28.09982162988015,21.407082611568196
176,91.68361061261623,15.822086157965359,28.380784984984736,35.8026613298983
177,97.8266145950126,113.30158940420212,22.21669762368628,33.871829227262474
178,87.5987098802478,139.23376301010043,30.538456273229674,37.88173564183995
179,13.58459430302676,163.3575769252359,29.605429194099997,22.350921256625227
180,109.60258338372546,65.69807716128676,58.71717957629836,42.714668209831785
181,96.24438935967406,168.77343865259746,31.34626434216835,43.50947392314666
182,105.32296399794402,53.43752295946119,18.032889990138422,44.616894167656056
183,62.79649835702128,169.17888958984298,42.4042309640713,39.14960759182394
184,109.87625221208789,165.39037217212424,28.061497965663108,27.790942936252087
185,5.598268554466461,27.899788584756372,59.80768009702926,44.46326510013304
186,3.6346600717922373,154.9429242326004,29.41123174120625,35.35603734041717
187,2.425868802737625,126.66439280819799,51.202997793802076,37.96121754790593
188,30.332241354294766,126.43879161831208,26.44180132196735,36.533465606965095
189,29.828372785077946,151.2742285938557,46.33843993122427,25.166195235393776
190,22.500400122715988,96.59953679185533,71.36922574324356,41.32829032462701
191,68.04669820624748,91.21824056458546,34.713685122076654,36.17086041485172
192,4.678300923965444,66.06537574602598,49.267828828432854,25.5221739015711
193,70.8465441401822,155.74503316782386,43.51030138969091,29.449530710550217
194,19.921338365666045,162.1976786004956,19.550987294390445,23.58868491506225
195,81.34484502807713,28.898062763637295,16.343648266307945,30.821041067322454
196,2.5290425332669297,138.99045045528646,69.7606970426735,44.73862849821592
197,37.26842364638338,49.59203818240687,37.12296774782374,29.593672407423256
198,112.60095442375368,33.094313104296646,59.5944668362606,29.885962958186568
199,64.60756558526936,35.497517081407686,41.825146187401266,40.076204268393184
200,97.3904883296101,103.19501207728726,69.49016876312075,22.06977755314415
201,78.96312979340709,50.35863316182554,27.67635324237981,22.992671834226183
202,73.29009427362315,43.61018564344596,46.44882611199385,38.64427885180706
203,22.950321610187686,17.72927423270924,50.64529772310148,23.258378903059555
204,68.92736979093672,58.44816702123042,66.58217406795342,35.28384194266849
205,4.762370215080001,139.33687482467536,16.913996179952612,40.4190937812333
206,96.1997286110248,3.8877565793266933,38.558855978923866,34.07648875414508
207,115.20851004314113,86.87884705631267,45.886394627702565,22.004653239754116
208,102.48108856102142,108.5051193454973,53.273950062629325,25.161046166652483
209,6.085157515927344,8.93145652561037,24.195218198200955,33.509467537712794
210,40.63921000562622,52.915006118006175,50.33362968398844,43.85284922543346
211,38.16038374347387,163.16570895789678,60.074501766694986,36.346223292456884
212,13.526039006744398,178.98064385682275,62.64770844891197,37.42234195483881
213,75.19341831937453,153.05531883735742,29.58244547091629,34.88587077459742
214,95.69498104396,30.54566132173558,43.651829066369736,28.14915631094381
215,37.64657664026927,137.54822216488782,34.36770611007614,35.19282182710759
216,103.53710819024816,81.1558304017739,40.19675085573979,20.239111840672106
217,95.65522954153556,30.715981231982347,38.596058757241856,30.35414644558744
218,15.496552976918974,86.55928821099491,76.43278762608202,40.29648368362349
219,92.02309880857864,166.1184882562448,15.870496687509174,25.111388405828826
220,105.91448638823019,157.9054784685519,76.60217081346885,36.20983480547765
221,23.673908379809582,70.4762954934035,17.151414013551644,38.010946043341605
222,68.83694153982277,11.403395214839458,20.06471610508361,23.912426219584095
223,76.64999592265235,162.0995882411728,28.391509828064024,41.44526044920878
224,73.12011089911198,177.53137981020487,33.64429780070341,26.096294244383678
225,11.549481315365217,92.05096908846198,70.75279160100345,44.06698958286811
226,79.3429753217939,40.55039041790559,69.67611559945021,28.613712080922213
227,75.83456696154224,97.88270475855269,75.7419768321325,35.28981007445765
228,98.86625868024171,125.3292393406827,40.331781520576534,43.71536654011717
229,96.4215238956394,86.79730378228001,16.02929313879945,40.49862108619551
230,39.26018495191868,63.45868805470903,55.67835401943347,32.14345762211002
231,86.64567995118647,44.601175545804395,73.4464827047791,24.86140509332813
232,104.07280650868272,53.434818143417914,21.98358026260948,35.37062449212063
233,107.15373098289474,8.96772398918879,68.80653745674489,34.69609549192723
234,19.381479233639908,45.9133519982411,15.116044564989172,21.59889170683444
235,3.204282010354156,171.56342829557127,62.6005199509736,29.56247932058163
236,78.09689321066743,1.4575606300379063,47.063564330196925,43.01757757195672
237,25.7611527292516,130.94431031826377,74.03705284817843,33.143835965862806
238,67.64516691204831,142.00434708134134,71.87400279882588,24.52626134898749
239,113.37654357682091,72.84780351004686,18.022412009769404,36.097597264252975
240,45.518354910308126,107.14334148388343,47.379706189407194,31.346844716478223
241,30.33294604611681,39.75885114453776,30.734381602434176,42.84512722789593
242,54.78120599542433,120.24814052242158,43.5604463151726,32.251245197475264
243,78.86926959248804,127.4086362947622,19.309570282044092,20.65317542569881
244,12.131876142559053,132.22230606785268,38.43612483375699,24.035854325191842
245,45.670171620065126,88.51082048007721,41.554619173610206,24.38519207904286
246,16.046542660622723,174.674865158562,15.252968401939459,43.78051421295568
247,79.49354659371046,155.9367929385545,45.84372691255277,28.983278019768143
248,99.66630387158207,103.04243936796347,73.15069386847078,28.72088237983364
249,45.22245376905389,122.82528022429719,18.949718029024396,44.40238319427546
250,44.60687433293019,49.461540225658894,76.40962704715544,25.154585134227272
251,64.74259907369215,169.85303076898114,46.805584765817734,35.55012065439726
252,25.80693355657123,116.1256007350031,28.688589513634057,43.693179598240974
253,29.689150994012508,161.08632965101594,77.99164332907412,42.749129456670275
254,39.58227399388969,51.952399903434326,45.77856339122913,24.009085044253
255,54.89108377658609,176.82861850901824,43.39945655844354,31.776630070716706
256,9.78377523630881,18.979911822516566,39.470556524605556,26.30156468215757
257,90.32785636404068,95.4628353637396,72.28687919650679,37.49894187361108
258,69.48654893151051,19.885034948617694,23.445161561888725,26.15147567951757
259,35.96326474686015,34.161805789779656,28.680206186521975,24.423296149699972
260,9.305588682120337,137.5471267402183,33.409330365389714,26.79791335950832
261,91.58171416817775,11.897105574383417,19.05780477546526,23.26781544438791
262,15.729478594958483,68.88785640252864,69.86479892514438,37.91062040749745
263,15.984797081961393,34.49800601512234,46.76016717946648,26.987640015420048
264,15.682109496873199,153.04885262361057,54.103367414157965,30.00113277931807
265,9.751477333918857,14.827589528059342,72.55609696764992,26.883413892282757
266,108.76708384803084,60.583840507657705,47.15885482917599,29.505055031400577
267,32.309315960806856,154.1238796086514,32.959233485748044,27.63151474343949
268,36.76926950482323,123.644503980544,49.53001426414081,28.837091233580328
269,99.93531720024811,126.59906801955506,47.51547956147731,37.72307344657098
270,74.39081516541617,178.41389862088664,34.42364942866258,24.345963019575024
271,22.45720638488626,4.215717979939497,30.064892197028797,37.16680284583122
272,52.177609485190665,119.66728045159036,38.2569398739944,28.68325300183995
273,106.0706957666576,134.09235980480872,62.77799200544534,22.339292959753937
274,45.044882042335644,134.6713108699092,25.746425776351604,22.99368208756956
275,85.30578638358404,128.52386322168002,79.7451682103961,42.51232331871007
276,11.616925060376166,12.998247939318997,30.2921410203911,21.048934075086102
277,87.27897320862527,15.10892214910495,32.722299133676614,26.906822554143076
278,93.17682288782959,139.10435875324103,22.986758023558547,41.588168311743715
279,99.09201380425591,110.11868076613612,40.471035996622575,21.986714854736306
280,80.90411885222534,47.28133984165557,39.170576590013034,25.27467874400243
281,44.48793537915031,1.6722708715997725,59.31813050385941,26.7200706008113
282,7.705440019932435,96.02243779328359,73.24236367786304,40.89470947518299
283,62.253148087235395,16.2762790125467,31.11136458293302,22.893875759421597
284,90.89518876586425,134.70871804512512,67.61047767849598,43.63895072573687
285,22.900584418761262,61.32994462336139,35.03862701114384,22.99724700013462
286,31.948467193553228,145.34614634110366,41.43731978486986,34.13800644293203
287,64.33440508552466,17.200034187960394,23.337861703781137,39.33149500983295
288,89.79978754775031,88.91569383252454,73.02732764188164,33.96496756903552
289,107.59040769110155,17.957696477205143,39.265424634289865,32.686767585431795
290,15.088982104100301,140.46482243605735,60.556569502300476,30.939252282665205
291,22.11242554397959,100.79695844940595,16.7183629883225,26.316867309442976
292,95.94443656657714,42.24376296393467,60.31279343507098,44.814111669566195
293,77.34259476281696,173.3135449369541,29.710364823804163,30.09597808602542
294,86.51673501719729,122.75909321297534,44.34542966702043,35.98891311036701
295,119.61253980375764,60.54157467437404,58.79624828867692,34.56154828617007
296,112.70159504290574,153.95983283567097,26.096777184089454,44.04647657579143
297,101.16300802099035,68.39681374346505,49.266828578280645,26.101361393497385
298,93.25389708638184,169.6436998049846,69.32163828982863,23.87450908630332
299,47.40230582477243,53.480836999941474,25.621471191443685,42.47838703651922
300,76.94749327317781,177.1850135207825,45.394714930381205,32.724206560876276
301,22.13347709358947,11.246948485434448,26.96356221782146,36.02935493261257
302,91.1393358336967,132.2227437168899,24.315172604533124,35.628745410221754
303,90.92287974220665,52.452167988663916,46.84975469909327,39.558857293821774
304,86.55542563616629,76.30238633145909,44.683205848935955,40.943997065233226
305,53.37588293121348,114.51338056462201,56.849279351334715,37.53589228630426
306,45.38163945489853,8.249415220027345,70.75701373939687,20.123906212613274
307,50.372511884392964,40.237125858370035,60.92837439573577,40.93021993062369
308,4.000708213349591,18.72303262210665,36.861495057991306,21.060428567094327
309,101.31841396937915,133.1362026434338,46.595874257009186,41.442053499293365
310,65.08438530657257,39.82349730205581,58.79505657337159,20.027363205549875
311,46.50223668020776,89.69982929942134,69.51700761791079,39.360670635219286
312,65.76345219192466,59.13241403195465,59.378830234133225,35.9681535163578
313,86.59682622235947,42.50101933738577,47.66791023779893,20.64901232634209
314,45.77530432780749,168.33200380523033,23.675637796769347,38.843183591909316
315,99.67688080943903,91.3490165456641,71.43899160012322,34.48850995986612
316,110.33560155664645,117.08463442990195,33.28873063557609,23.026031259344474
317,46.491875677277335,126.78893818574052,41.330519262481985,41.919686761901566
318,16.537938521991734,147.8072271966771,72.49894885504474,34.77913588201058
319,91.24479551882186,47.37946862859461,28.476931224036225,31.566220786351625
320,119.15386304983272,14.147052042264352,74.39880296759414,43.63385415732169
321,17.75857785144776,84.10423522494543,29.89128549610605,25.07834324904033
322,85.52108112737578,30.601103787652967,20.66922362225469,24.408133697239876
323,99.03880803600484,3.677743537978395,48.38485780018489,42.309894942121325
324,110.46863339956333,165.54317397892555,66.69561196022822,24.011029526678904
325,14.80576971330892,112.78545027529104,41.1553207581198,40.44116339096545
326,11.017189578193136,74.58565253210033,69.77792782125056,25.24699156416519
327,118.54458982158403,24.560115994858844,40.76292675364611,40.348384587546704
328,14.010778212190598,137.02474856866291,67.9810143455837,30.20213154841584
329,21.216907096427526,95.94094431738502,22.329019268236106,35.43421018855228
330,68.99435205948228,31.373057242401533,33.419246675160366,35.18021688645662
331,53.55276435475616,176.80892830518255,22.961369816396537,29.868439633724755
332,90.04706295933995,171.14664779120167,63.07456004266203,32.96148308262982
333,22.866869778973605,166.88539985451692,45.52467497996139,36.23527298865956
334,109.73133138719034,148.796862106202,57.614546693098404,23.410457739691108
335,26.063381556926693,95.68512378707047,30.494753319149616,42.897379764059146
336,92.29331882239677,54.081103029493576,62.75395035698974,40.58370383543888
337,8.112423032887278,117.30749041830454,79.53185467604764,25.20334140644094
338,56.80831053085984,27.24272337976356,20.138838345467757,25.631140797272916
339,3.9069991974231577,111.0262803947695,35.72256818477836,29.86373779377564
340,37.65728476765236,11.892133562384002,71.51230937875692,39.29104211055631
341,37.46768090100348,2.4453520943269247,70.35593432953726,32.920269454670745
342,86.36981269662907,128.792916833356,71.68219002365612,27.87248981172285
343,54.602097978287986,61.68793387106281,29.72828088737843,39.21246339154096
344,6.812923487150013,125.50517355336952,51.6050680228192,24.889244908353213
345,119.44339913147962,140.39043270005163,20.595435494466788,37.71277357071817
346,106.64391680499993,150.35466040795941,43.01617098560925,38.84061571002195
347,109.95887219680836,110.84927905194061,52.4486552021715,22.549483162356438
348,29.58906360883665,152.4127088122468,31.805850780479453,34.24970226139585
349,47.29323056699616,118.5965610007189,42.4383649735593,34.8487240051529
350,27.261540109602404,166.91047894358277,38.8024723559824,44.28030358668231
351,14.988765861319884,161.43295821747833,20.501454208143016,27.47108604009606
352,3.9628709598882805,7.7907229944667495,19.454398825668193,31.49918817248057
353,60.400373758368836,48.17656379494547,65.77208378121905,43.39863747181177
354,14.776038727966764,69.98870157923297,15.190308540268092,23.26373813540104
355,21.156524564175257,45.395839473328344,79.09911879037648,42.426055423072214
356,103.25708165491451,31.84043653119395,73.31224121650065,29.138589067372283
357,58.10913223607176,157.22521100585715,79.17363340467091,28.588637863069668
358,22.04442252242992,4.500270749499244,66.06582907414699,44.87551698668352
359,80.38374717807746,32.73469958468482,15.160410644047367,29.760382964313244
360,31.903785323378337,136.8437499272302,22.53810419056486,26.181645833601863
361,63.232464006006865,40.19595506097638,35.714455219776696,25.183744038993037
362,33.95434414348133,46.503559944717466,26.788867724394432,37.390345642091106
363,61.93934250131326,174.1449014026416,18.931533423696596,35.8962920364572
364,75.4240308898982,137.27737544644222,74.60331202711882,25.97520732716184
365,64.34496954495214,80.7597216377093,74.16555075983106,32.37703924181493
366,47.47249287538807,24.516323116371737,64.8575060423924,27.16387882088161
367,94.8976558524635,48.428384627589935,31.448413111667055,40.93199141830915
368,104.81249389748213,176.60935282216965,70.40253607415042,28.944506732381452
369,21.52455164258476,142.39404791830594,68.24632307722567,35.390874669639764
370,16.357046978163655,12.57819591371264,36.03610322190576,42.839548670717335
371,13.582996893845124,127.2316932620121,23.297700047211357,25.96952095786682
372,117.55160765379807,67.68551708997735,23.81221034700451,43.80554198800827
373,112.99095634271013,129.58282488403344,41.58239240603893,32.133730381987114
374,27.680061876132285,53.180301110582796,69.0882291594497,36.00697801224581
375,116.38890882986055,23.429704833608668,19.961998932700954,26.80051865362389
376,24.93812005480848,3.545979511022135,42.93130470461493,37.36163126291108
377,60.77712194257569,53.22343198198112,38.04847142438342,38.09444741307564
378,59.686205306341826,154.86193873716883,73.00463828622988,34.80578467242391
379,109.79470832866082,160.42155198621904,24.941682351770066,41.56346145218563
380,4.86346318737318,122.97100786673025,57.61282162738907,31.79071047027643
381,37.842097732125765,134.6195431190786,35.99490221827271,20.375548747384777
382,71.9969638158873,35.033168601173514,57.023677432663646,42.83524582075465
383,7.967786220393478,63.767183705180116,68.44501352799645,34.19823532321796
384,28.386069168722607,161.86198507309726,68.60126670736963,35.374912373357375
385,55.807614491704854,177.53042988658743,69.95874967195073,34.964241918638464
386,105.70284322430733,79.7498764869387,34.02015443916515,21.030739782974543
387,91.31514259893453,139.6754331828653,32.932951271338524,27.188651263214695
388,99.47765634740897,168.02041204903068,22.9732506079659,22.246028346176224
389,91.32837270351749,179.4604070689881,31.5967863106566,36.24513699879586
390,84.92649312597396,53.23611078655607,22.757894758989636,41.367877411675096
391,101.9632011175736,117.73271460847374,65.96007056637873,36.5141023793355
392,81.77720288840266,70.19632436905404,18.075679421056822,40.33963580838186
393,88.28196711763214,83.71504709375957,27.461031459893917,28.315831490572275
394,36.1973403302657,83.14535004530542,66.36049068827245,20.786899083639376
395,20.116886747848998,50.13275591245572,64.95106709275255,30.241164319145867
396,90.78299749869461,3.4317012513500833,78.27679450403564,24.219506598986598
397,19.900475492239348,137.97567247408688,39.934583538721654,27.630608243282246
398,110.3347021823963,125.27415441758068,17.931819988900383,25.97104038577653
399,71.59714048273456,151.30747772284795,67.53133835843099,24.516438406864015
400,39.53209354461903,27.59475293415718,33.60862420036253,37.19329542326344
401,112.3971787982821,42.666479986652924,65.25572315741405,34.941503648048645
402,18.615632632541374,107.30339914431121,16.25892360522352,40.568879365103896
403,61.73596052342957,168.59281450435714,17.262539761748524,44.60558818937659
404,10.986488785948332,84.91943226420612,53.87684223534007,25.938501056025636
405,115.85132509014885,36.148928921839854,59.467181817535156,43.45182756235361
406,69.04512741739548,107.04428833102867,51.52921669357945,39.1917653949787
407,96.43999173600648,172.35082702954307,49.593299254724165,34.070976565034655
408,33.83069023772434,156.2535940441825,53.81248418729162,44.315572524017384
